wdid,structureName,associatedAkas,ciuCode,structureType,waterSource,gnisId,streamMile,porStart,porEnd,division,waterDistrict,subdistrict,county,latdecdeg,longdecdeg,modified,,,,,,DITCH
5103689,MCCANDLISS RESERVOIR,SYLVAN/SKYLARK EXCHANGE,A,RESERVOIR,SKYLARK CREEK,175717,4.97,1976-07-25T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.903478,-106.164038,2018-10-11T15:52:22.2800000,,,,,,
5103690,RANCH CREEK RESERVOIR,,A,RESERVOIR,RANCH CREEK,180941,1.71,,,5,51,,GRAND,39.99772,-105.820799,2019-03-19T11:14:07.9900000,,,,,,
5103691,ROARING FORK RES NO 1,,N,RESERVOIR,ARAPAHO CREEK,178409,5.4,,,5,51,,GRAND,40.156795,-105.729811,2015-02-26T11:18:07.8770000,,,,,,
5103692,ROARING FORK RES NO 2,,I,RESERVOIR,ARAPAHO CREEK,178409,5.4,1976-09-30T00:00:00.0000000,1976-09-30T00:00:00.0000000,5,51,,GRAND,40.149713,-105.739439,1997-04-30T00:00:00.0000000,,,,,,
5103693,ROCK CREEK RESERVOIR,,A,RESERVOIR,ROCK CREEK,173234,2.15,1976-06-09T00:00:00.0000000,1990-10-31T00:00:00.0000000,5,51,,GRAND,40.077431,-106.218551,1995-10-03T00:00:00.0000000,,,,,,
5103694,SCHOLL RESERVOIR,,A,RESERVOIR,CORRAL CREEK,173233,5.93,1978-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.136757,-106.200465,1999-02-19T00:00:00.0000000,,,,,,
5103695,CBT SHADOW MOUNTAIN LAKE,"SHADOW MOUNTAIN LAKE, SHARESCO",A,RESERVOIR,COLORADO RIVER,45730,272.87,1974-11-01T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.207203,-105.841592,2018-10-11T15:52:22.2800000,,,,,,
5103696,SKYLARK RESERVOIR,,A,RESERVOIR,SKYLARK CREEK,175717,3.46,1976-07-31T00:00:00.0000000,2020-05-31T00:00:00.0000000,5,51,,GRAND,39.921821,-106.156836,1995-10-03T00:00:00.0000000,,,,,,
5103697,SPACEK RESERVOIR,,N,RESERVOIR,BATTLE CREEK,173242,7.7,1976-07-26T00:00:00.0000000,1976-08-11T00:00:00.0000000,5,51,,GRAND,39.944965,-106.213676,1989-01-05T00:00:00.0000000,,,,,,
5103698,SPRINGDALE RESERVOIR,,H,RESERVOIR,COPPER CREEK,175634,3.14,,,5,51,,GRAND,39.975636,-106.228509,2018-02-13T20:47:05.1000000,,,,,,
5103699,ST LOUIS LAKE NO 1,,N,RESERVOIR,SAINT LOUIS CREEK,181304,,,,5,51,,GRAND,,,1999-03-23T00:00:00.0000000,,,,,,
5103700,FRASER RIVER DIVERSION PROJECT - ST LOUIS RESERVOI,FRASER RIVER DIVERSION PROJECT,A,RESERVOIR,SAINT LOUIS CREEK,181304,7.4,,,5,51,,GRAND,39.878252,-105.896098,2015-01-27T18:05:27.5330000,,,,,,
5103701,SYLVAN RESERVOIR,,A,RESERVOIR,LITTLE MUDDY CREEK,173245,6.18,1976-06-26T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.983173,-106.121458,2018-10-11T15:52:22.2800000,,,,,,
5103702,THOMAS RESERVOIR,MOORE RESERVOIR ENLARGEMENT,H,RESERVOIR,WILLIAMS FORK,173243,3.22,,,5,51,,GRAND,40.005476,-106.327971,2019-03-26T17:43:11.1470000,,,,,,
5103703,TOVEY RESERVOIR,,H,RESERVOIR,NINEMILE CREEK,178393,3.93,,,5,51,,GRAND,39.982953,-105.975419,1995-10-03T00:00:00.0000000,,,,,,
5103704,TROUTT RESERVOIR,,A,RESERVOIR,FRASER RIVER,178386,11.97,,,5,51,,GRAND,40.004935,-105.884712,2019-03-19T12:40:14.1830000,,,,,,
5103705,UTE PARK RESERVOIR,,H,RESERVOIR,WILLIAMS FORK,173243,16.85,,,5,51,,GRAND,39.883346,-106.094272,2015-01-05T12:13:31.7330000,,,,,,
5103706,FRASER RIVER DIVERSION PROJECT - VASQUEZ RESERVOIR,FRASER RIVER DIVERSION PROJECT,A,RESERVOIR,VASQUEZ CREEK,180939,3.89,,,5,51,,GRAND,39.878521,-105.815704,2015-01-27T18:07:49.1700000,,,,,,
5103707,VAVER RESERVOIR NO 1,,N,RESERVOIR,MEADOW CREEK,178412,9.25,,,5,51,,GRAND,40.046802,-105.738072,2016-01-10T12:57:12.0870000,,,,,,
5103708,VAVER RESERVOIR NO 2,,N,RESERVOIR,MEADOW CREEK,178412,7.23,,,5,51,,GRAND,40.046834,-105.765939,2016-01-10T12:57:30.7530000,,,,,,
5103709,WILLIAMS FORK RESERVOIR,WLFRESCO,A,RESERVOIR,WILLIAMS FORK,173243,2.22,1966-02-28T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.035054,-106.205348,2017-01-09T22:59:24.6170000,,,,,,
5103710,CBT WILLOW CREEK RESERVOIR,"WILLOW CREEK RESERVOIR, WILRESCO",A,RESERVOIR,WILLOW CREEK,173044,3.8,1974-11-01T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.147289,-105.94244,2016-06-13T16:47:24.5400000,,,,,,
5103711,BUTTERCUP LAKE,,N,RESERVOIR,SODA CREEK,178094,1.89,,,5,51,,GRAND,40.207807,-105.875264,2006-10-08T17:17:00.0000000,,,,,,
5103712,CANDYTUFT LAKE,,N,RESERVOIR,SUPPLY CREEK,177763,0.34,,,5,51,,GRAND,40.226121,-105.870264,2006-10-08T17:18:00.0000000,,,,,,
5103713,CONRICK RESERVOIR,,A,RESERVOIR,TENMILE CREEK,178390,12.25,1985-10-31T00:00:00.0000000,2019-10-31T00:00:00.0000000,5,51,,GRAND,40.004729,-105.932791,1998-05-27T00:00:00.0000000,,,,,,
5103714,CURTIS PARK RESERVOIR,,A,RESERVOIR,CORRAL CREEK,173233,6.94,1996-10-31T00:00:00.0000000,2006-10-31T00:00:00.0000000,5,51,,GRAND,40.15038,-106.210684,1997-11-04T00:00:00.0000000,,,,,,
5103715,EAST BRANCH RESERVOIR,HENDERSON MILL STRUCTURE,A,RESERVOIR,UTE CREEK,175700,3.43,1986-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.843286,-106.081975,2018-10-11T15:52:22.2800000,,,,,,
5103716,EASTWIND NO 1 RESERVOIR,,A,RESERVOIR,REED CREEK,178399,0.97,,,5,51,,GRAND,40.085866,-105.982153,2009-01-29T09:36:04.0000000,,,,,,
5103717,HINE RESERVOIR,,H,RESERVOIR,WILLIAMS FORK,173243,2.22,,,5,51,,GRAND,40.035024,-106.205606,2019-03-27T18:00:46.9170000,,,,,,
5103718,JAMIE LAKE,"FRASER VALLEY DOWNSTREAM RESERVOIR, SUNSET RIDGE POND",H,RESERVOIR,FRASER RIVER,178386,15.28,2008-10-31T00:00:00.0000000,2009-10-31T00:00:00.0000000,5,51,,GRAND,39.989007,-105.82839,2020-06-19T08:06:54.5970000,,,,,,
5103719,KINNIKINNICK LAKE,,N,RESERVOIR,SUPPLY CREEK,177763,1.66,,,5,51,,GRAND,40.240987,-105.874653,2006-10-08T17:19:00.0000000,,,,,,
5103720,VAGABOND RANCH POND,,A,RESERVOIR,WILLOW CREEK,173044,29.9,,,5,51,,GRAND,40.329779,-105.998405,2008-02-04T11:56:21.6500000,,,,,,
5103721,LOST CREEK RESERVOIR,,A,RESERVOIR,LOST CREEK,175715,5.11,,,5,51,,GRAND,39.87605,-106.143472,2016-07-01T10:09:44.8600000,,,,,,
5103722,MARIGOLD LAKE,,N,RESERVOIR,SUPPLY CREEK,177763,1.19,,,5,51,,GRAND,40.23354,-105.870098,2006-10-08T17:20:00.0000000,,,,,,
5103723,MEADOW LAKE,,N,RESERVOIR,SODA CREEK,178094,2.71,,,5,51,,GRAND,40.216876,-105.872408,2021-01-18T11:59:09.1200000,,,,,,
5103724,MORAINE LAKE NO 1,,A,RESERVOIR,FRASER RIVER,178386,4,2007-10-31T00:00:00.0000000,2007-10-31T00:00:00.0000000,5,51,,GRAND,40.093918,-105.930101,1997-11-04T00:00:00.0000000,,,,,,
5103725,MORAINE LAKE NO 2,,A,RESERVOIR,FRASER RIVER,178386,2.96,,,5,51,,GRAND,40.093746,-105.938005,2012-04-06T10:12:28.0730000,,,,,,
5103726,MORAINE LAKE NO 3,,A,RESERVOIR,FRASER RIVER,178386,2.98,,,5,51,,GRAND,40.094378,-105.933369,2012-04-06T10:12:56.0500000,,,,,,
5103727,MORAINE LAKE NO 4,,H,RESERVOIR,FRASER RIVER,178386,2.98,,,5,51,,GRAND,40.094369,-105.933392,2018-03-20T18:03:10.6200000,,,,,,
5103728,MORAINE LAKE NO 5,,H,RESERVOIR,FRASER RIVER,178386,4,,,5,51,,GRAND,40.094311,-105.931573,2018-03-20T18:03:18.9030000,,,,,,
5103729,MOUNTAIN LAUREL LAKE,,N,RESERVOIR,SODA CREEK,178094,2.36,,,5,51,,GRAND,40.211438,-105.879901,2006-10-08T17:22:00.0000000,,,,,,
5103730,MOUNTAIN VALLEY RESERVOIR NO 1,RESERVOIR NO 1,A,RESERVOIR,RANCH CREEK,180941,8.49,2006-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.964136,-105.778409,2015-05-10T16:55:04.3630000,,,,,,
5103731,PRIMROSE LAKE,,N,RESERVOIR,SODA CREEK,178094,2.18,,,5,51,,GRAND,40.211438,-105.879901,2006-10-08T17:22:00.0000000,,,,,,
5103732,GAYLORD RESERVOIR,SNOW MOUNTAIN RESERVOIR NO 1,A,RESERVOIR,POLE CREEK,180917,5.64,1998-07-31T00:00:00.0000000,2020-09-30T00:00:00.0000000,5,51,,GRAND,39.976199,-105.936818,2007-01-17T11:09:00.0000000,,,,,,
5103733,SNOW MOUNTAIN RES NO 2,,N,RESERVOIR,POLE CREEK,180917,6.61,,,5,51,,GRAND,39.974573,-105.951792,2015-02-26T11:39:34.3630000,,,,,,
5103734,SNOW MOUNTAIN RES NO 1,GAYLORD RESERVOIR,N,RESERVOIR,POLE CREEK,180917,5.64,1996-10-31T00:00:00.0000000,1997-10-31T00:00:00.0000000,5,51,,GRAND,39.974723,-105.937695,2015-02-26T11:39:54.3730000,,,,,,
5103735,STONECROP LAKE,,N,RESERVOIR,SUPPLY CREEK,177763,0.58,,,5,51,,GRAND,40.229916,-105.870181,2006-10-08T17:23:00.0000000,,,,,,
5103736,TABERNASH VILLAGE RESERVOIR 1,,A,RESERVOIR,SILVER CREEK,178389,0.61,2009-10-31T00:00:00.0000000,2017-10-31T00:00:00.0000000,5,51,,GRAND,39.999009,-105.858008,2015-03-04T11:57:57.9500000,,,,,,
5103737,TWINFLOWER LAKE,,A,RESERVOIR,SODA CREEK,178094,2.21,,,5,51,,GRAND,40.210725,-105.879321,1999-02-16T00:00:00.0000000,,,,,,
5103738,UTE CREEK RESERVOIR,HENDERSON MILL STRUCTURE,A,RESERVOIR,UTE CREEK,175700,3.7,1987-05-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.839336,-106.093905,2018-10-11T15:52:22.2800000,,,,,,
5103739,VILLAGE LAKE AT WINTER PARK RANCH,"FRASER LIONS CLUB PONDS, WINTER PARK RANCH WATER AND SANITATION",A,RESERVOIR,FRASER RIVER,178386,19.57,2006-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.944359,-105.810012,2018-10-11T15:52:22.2800000,,,,,,
5103740,VILLAGE LAKE NO 2 AT WINTER PARK RANCH,"WATERSIDE WEST POND, WINTER PARK RANCH WATER AND SANITATION",A,RESERVOIR,FRASER RIVER,178386,19.3,2006-10-31T00:00:00.0000000,2018-10-31T00:00:00.0000000,5,51,,GRAND,39.946937,-105.812384,2018-10-11T15:52:22.2800000,,,,,,
5103741,WILD IRIS LAKE,,N,RESERVOIR,SODA CREEK,178094,2.11,,,5,51,,GRAND,40.211366,-105.870488,2006-10-08T17:24:00.0000000,,,,,,
5103742,WINDY GAP RESERVOIR,WGPRESCO,A,RESERVOIR,COLORADO RIVER,45730,257.47,2014-09-29T00:00:00.0000000,2020-09-30T00:00:00.0000000,5,51,,GRAND,40.108454,-105.983076,2017-03-13T17:28:55.7000000,,,,,,
5103743,WINDY GAP PROJ JASPER R,JASPER RESERVOIR,N,RESERVOIR,WILLOW CREEK,173044,0.03,,,5,51,,GRAND,40.121314,-105.918448,2006-10-08T15:51:00.0000000,,,,,,
5103744,GRAND COUNTY WATER & SAN DISTRICT 1 RES NO 1,GCWSD RESERVOIR NO 1,A,RESERVOIR,FRASER RIVER,178386,21.64,2005-10-31T00:00:00.0000000,2019-04-30T00:00:00.0000000,5,51,,GRAND,39.930108,-105.787409,2016-09-29T09:42:30.2130000,,,,,,
5103745,POLE CREEK MEADOWS RESERVOIR NO 1,"SCOTT BRADLEY AUG SOURCE, TABERNASH MEADOWS WATER & SANITATION, VALLEY AT WINTER PARK",A,RESERVOIR,POLE CREEK,180917,0.33,2005-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.989034,-105.854487,2018-10-11T15:52:22.2800000,,,,,,
5103746,ALLEN'S RESERVOIR AND DITCH,TUNDRA SPRING,A,RESERVOIR,COLORADO RIVER,45730,248.77,2012-10-31T00:00:00.0000000,2020-06-30T00:00:00.0000000,5,51,,GRAND,40.063505,-106.106956,2019-10-21T15:50:33.8130000,,,,,,
5103747,DIXON NORTHROP RESERVOIR,,A,RESERVOIR,RANCH CREEK,180941,6.71,2005-10-31T00:00:00.0000000,2013-10-31T00:00:00.0000000,5,51,,GRAND,39.981087,-105.784457,1989-09-25T00:00:00.0000000,,,,,,
5103748,LEWIS POND EMPOUNDMENT,,A,RESERVOIR,WILLIAMS FORK,173243,8.48,1989-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.979807,-106.145926,1995-09-26T00:00:00.0000000,,,,,,
5103749,MURPHY POND NO 1,WATER RIGHTS ABANDONED,H,RESERVOIR,CROOKED CREEK,178413,4.25,2006-10-31T00:00:00.0000000,2007-10-31T00:00:00.0000000,5,51,,GRAND,39.961785,-105.867097,2016-04-29T10:14:56.0000000,,,,,,
5103750,FRASER VALLEY DOWNSTREAM RESERVOIR,"JAMIE LAKE, SUNSET RIDGE POND",A,RESERVOIR,FRASER RIVER,178386,15.28,2014-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.988998,-105.828401,2018-10-11T15:52:22.2800000,,,,,,
5103751,FRASER VALLEY UPSTREAM RESERVOIR,,A,RESERVOIR,FRASER RIVER,178386,18.3,,,5,51,,GRAND,39.958855,-105.815194,2015-02-09T10:36:00.8230000,,,,,,
5103752,KINGS RESERVOIR,KING MOUNTAIN RANCH,A,RESERVOIR,BUFFALO CREEK,173032,3.42,1988-10-31T00:00:00.0000000,2014-10-31T00:00:00.0000000,5,51,,GRAND,40.262006,-106.11456,1993-08-04T00:00:00.0000000,,,,,,
5103753,DALE RESERVOIR NO 2,NO WATER RIGHTS,A,RESERVOIR,BATTLE CREEK,173242,6.32,1997-10-31T00:00:00.0000000,2005-10-31T00:00:00.0000000,5,51,,GRAND,39.925373,-106.170973,2015-05-24T17:16:19.7700000,,,,,,
5103754,MONARCH LAKE,,U,RESERVOIR,ARAPAHO CREEK,178409,7.77,,,5,51,,GRAND,40.103448,-105.740122,2012-04-30T14:40:18.9170000,,,,,,
5103755,TAUSSIG RESERVOIR NO 1,PHENEY RESERVOIR,A,RESERVOIR,REEDER CREEK,173211,3.81,2000-10-31T00:00:00.0000000,2011-10-31T00:00:00.0000000,5,51,,GRAND,40.019819,-106.262839,2006-02-01T15:35:00.0000000,,,,,,
5103756,SODA CREEK AUG PONDS,SODA SPRINGS RANCH HOA,A,RESERVOIR,SODA CREEK,178094,1.15,2005-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.196765,-105.878695,2013-09-29T09:29:29.9230000,,,,,,
5104006,BULL RUN CREEK RESERVOIR,,A,RESERVOIR,BULL RUN,175635,2.28,1985-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.968405,-106.206741,1999-02-19T00:00:00.0000000,,,,,,
5104007,GLENN POND NO 1,"RANCH RESORT, STILLWATER RANCH",A,RESERVOIR,STILLWATER CREEK,177762,5.59,1978-10-31T00:00:00.0000000,2009-10-31T00:00:00.0000000,5,51,,GRAND,40.200778,-105.894679,2004-08-09T15:09:00.0000000,,,,,,
5104008,GLENN POND NO 2,"RANCH RESORT, STILLWATER RANCH",A,RESERVOIR,STILLWATER CREEK,177762,5.5,1978-10-31T00:00:00.0000000,2009-10-31T00:00:00.0000000,5,51,,GRAND,40.199898,-105.894232,2004-08-09T15:10:00.0000000,,,,,,
5104009,JACK ORR RESERVOIR,,H,RESERVOIR,NINEMILE CREEK,178393,3.93,1978-10-31T00:00:00.0000000,1994-10-31T00:00:00.0000000,5,51,,GRAND,40.001793,-105.978557,2015-02-26T15:22:01.6000000,,,,,,
5104010,MURPHY RESERVOIR,,A,RESERVOIR,CROOKED CREEK,178413,7.65,,,5,51,,GRAND,39.939928,-105.912832,2014-09-22T10:32:53.0500000,,,,,,
5104011,NELSON FISH POND,,H,RESERVOIR,COLORADO RIVER,45730,285.45,,,5,51,,GRAND,40.307472,-105.8434,2014-09-22T10:42:09.1270000,,,,,,
5104012,COTTONWOOD RESERVOIR,,A,RESERVOIR,GARDINER CREEK,173238,1.42,1976-06-24T00:00:00.0000000,2019-10-31T00:00:00.0000000,5,51,,GRAND,40.07341,-106.072087,1999-02-19T00:00:00.0000000,,,,,,
5104013,DOE CREEK RESERVOIR,,A,RESERVOIR,DOE CREEK,178420,0.18,1976-07-25T00:00:00.0000000,2010-10-31T00:00:00.0000000,5,51,,GRAND,40.123711,-105.854246,1987-05-05T00:00:00.0000000,,,,,,
5104014,GRANBY RES STG RIGHTS,,N,OTHER,COLORADO RIVER,45730,265.38,,,5,51,,GRAND,40.142904,-105.889681,2018-08-26T10:02:33.0400000,,,,,,
5104015,HANKISON RED MTN RES,STRAWBERRY CREEK RANCH RESERVOIR,A,RESERVOIR,STRAWBERRY CREEK,178387,0.74,,,5,51,,GRAND,40.081657,-105.881541,2014-01-23T11:51:37.8670000,,,,,,
5104016,KINGS LOWER RESERVOIR,KING MOUNTAIN RANCH,H,RESERVOIR,BUFFALO CREEK,173032,3.82,1978-10-31T00:00:00.0000000,1978-10-31T00:00:00.0000000,5,51,,GRAND,40.26483,-106.12058,2014-07-03T09:06:08.3900000,,,,,,
5104017,KINGS UPPER RESERVOIR,KING MOUNTAIN RANCH,H,RESERVOIR,BUFFALO CREEK,173032,3.42,,,5,51,,GRAND,40.261906,-106.114605,2014-07-03T09:05:03.3700000,,,,,,
5104018,KOVACS POND NO 1,,A,RESERVOIR,KOVACS DRAW,510004,0,2006-10-31T00:00:00.0000000,2006-10-31T00:00:00.0000000,5,51,,GRAND,40.087214,-105.906304,1988-10-27T00:00:00.0000000,,,,,,
5104019,KOVACS POND NO 2,,A,RESERVOIR,KOVACS DRAW,510004,0,2006-10-31T00:00:00.0000000,2006-10-31T00:00:00.0000000,5,51,,GRAND,40.087968,-105.905505,1988-10-27T00:00:00.0000000,,,,,,
5104020,LITTLE HO RESERVOIR,,A,RESERVOIR,WALDEN HOLLOW CREEK,178422,3.9,1976-08-04T00:00:00.0000000,2007-10-31T00:00:00.0000000,5,51,,GRAND,40.092424,-105.842792,1999-02-19T00:00:00.0000000,,,,,,
5104021,MEADOW SPRINGS RESERVOIR,"POLE CREEK TIMBERS HOA, SHEEP MOUNTAIN ESTATES HOA, STAGECOACH MEADOWS HOA",A,RESERVOIR,CROOKED CREEK,178413,3.19,1978-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.972077,-105.863105,2018-10-11T15:52:22.2800000,,,,,,
5104022,PASCAL POND NO 1,PENLEY,A,RESERVOIR,SMITH CREEK,178403,1.83,2005-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.100023,-105.941599,2006-10-03T13:10:00.0000000,,,,,,
5104023,PASCAL POND NO 2,PENLEY,A,RESERVOIR,SMITH CREEK,178403,1.76,2005-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.099913,-105.942994,2006-10-03T13:10:00.0000000,,,,,,
5104024,PICKERING RESERVOIR,,A,RESERVOIR,SMITH CREEK,178403,5.46,1978-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.08841,-105.889159,1987-10-29T00:00:00.0000000,,,,,,
5104025,ROBINSON SWAN DITCH NO 1 POND 1,ROBINSON SWAN DITCH NO 1,A,RESERVOIR,WILLIAMS FORK,173243,8.68,1988-10-31T00:00:00.0000000,2006-10-31T00:00:00.0000000,5,51,,GRAND,39.97161,-106.157569,2015-01-08T18:41:56.4700000,,,,,,
5104026,ROBINSON SWAN DITCH NO 2 POND 1,ROBINSON SWAN DITCH NO 2,A,RESERVOIR,WILLIAMS FORK,173243,7.91,,,5,51,,GRAND,39.979933,-106.162219,2015-03-04T14:18:31.9400000,,,,,,
5104027,ROBINSON SWAN DITCH NO 1 POND 2,ROBINSON SWAN DITCH NO 1,A,RESERVOIR,WILLIAMS FORK,173243,8.7,1996-10-31T00:00:00.0000000,2006-10-31T00:00:00.0000000,5,51,,GRAND,39.971351,-106.157319,2015-01-08T18:41:02.5200000,,,,,,
5104028,ROBINSON SWAN DITCH NO 2 POND 2,ROBINSON SWAN DITCH NO 2,A,RESERVOIR,WILLIAMS FORK,173243,7.91,,,5,51,,GRAND,39.980173,-106.162586,2015-03-04T14:18:53.1130000,,,,,,
5104029,ROBINSON SWAN DITCH NO 2 POND 3,ROBINSON SWAN DITCH NO 2,A,RESERVOIR,WILLIAMS FORK,173243,7.87,1989-10-31T00:00:00.0000000,2006-10-31T00:00:00.0000000,5,51,,GRAND,39.980974,-106.162658,2015-01-08T19:05:55.6830000,,,,,,
5104030,ROBINSON SWAN DITCH NO 2 POND 4,ROBINSON SWAN DITCH NO 2,A,RESERVOIR,WILLIAMS FORK,173243,7.65,1989-10-31T00:00:00.0000000,2006-10-31T00:00:00.0000000,5,51,,GRAND,39.983923,-106.164102,2015-01-08T19:06:17.8370000,,,,,,
5104031,STRAWBERRY LAKE RES,,H,RESERVOIR,STRAWBERRY CREEK,178387,8.82,,,5,51,,GRAND,40.1102,-105.77777,2015-02-26T15:31:52.8030000,,,,,,
5104032,WHITING RESERVOIR NO 1,,A,RESERVOIR,VASQUEZ CREEK,180939,0.89,,,5,51,,GRAND,39.913749,-105.793692,1995-10-03T00:00:00.0000000,,,,,,
5104033,YOUNG LIFE POND NO 1,,A,RESERVOIR,CROOKED CREEK,178413,6.46,2004-12-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.944076,-105.891536,2021-03-02T13:29:38.4870000,,,,,,
5104034,YOUNG LIFE POND NO 2,,A,RESERVOIR,CROOKED CREEK,178413,6.39,,,5,51,,GRAND,39.942947,-105.890691,1998-05-08T00:00:00.0000000,,,,,,
5104035,BUSSE FISH POND NO 1,,H,RESERVOIR,COLORADO RIVER,45730,278.42,,,5,51,,GRAND,40.257572,-105.868721,2014-08-23T14:07:35.2570000,,,,,,
5104036,BUSSE FISH POND NO 2,,H,RESERVOIR,COLORADO RIVER,45730,278.46,,,5,51,,GRAND,40.258793,-105.869242,2013-03-26T09:55:40.3830000,,,,,,
5104037,C LAZY U FISH POND NO 2,C LAZY U RANCH HOLDINGS,A,RESERVOIR,WILLOW CREEK,173044,7.42,2005-10-31T00:00:00.0000000,2006-10-31T00:00:00.0000000,5,51,,GRAND,40.165022,-105.99695,1995-09-25T00:00:00.0000000,,,,,,
5104038,GORE RESERVOIR NO 1,,A,RESERVOIR,COLORADO RIVER,45730,282.27,1978-10-31T00:00:00.0000000,2007-10-31T00:00:00.0000000,5,51,,GRAND,40.285703,-105.856047,1987-05-05T00:00:00.0000000,,,,,,
5104039,HEBERTON RESERVOIR,,A,RESERVOIR,COLORADO RIVER,45730,255.84,2005-10-31T00:00:00.0000000,2008-10-31T00:00:00.0000000,5,51,,GRAND,40.098508,-106.005094,2006-10-03T13:07:00.0000000,,,,,,
5104040,KLEINS FISH POND NO 1,,A,RESERVOIR,FRASER RIVER,178386,3.9,2006-10-31T00:00:00.0000000,2010-10-31T00:00:00.0000000,5,51,,GRAND,40.082591,-105.92922,1997-06-17T00:00:00.0000000,,,,,,
5104041,KLEINS FISH POND NO 2,,A,RESERVOIR,FRASER RIVER,178386,4,2006-10-31T00:00:00.0000000,2010-10-31T00:00:00.0000000,5,51,,GRAND,40.082707,-105.927063,1997-06-17T00:00:00.0000000,,,,,,
5104042,KLEINS FISH POND NO 3,,A,RESERVOIR,FRASER RIVER,178386,4.2,2006-10-31T00:00:00.0000000,2010-10-31T00:00:00.0000000,5,51,,GRAND,40.082324,-105.925381,1997-06-17T00:00:00.0000000,,,,,,
5104043,KLEINS FISH POND NO 4,,A,RESERVOIR,FRASER RIVER,178386,4.26,2006-10-31T00:00:00.0000000,2010-10-31T00:00:00.0000000,5,51,,GRAND,40.08224,-105.923515,1997-06-17T00:00:00.0000000,,,,,,
5104044,LAKE VAL MORITZ,GRANBY RANCH,A,RESERVOIR,FRASER RIVER,178386,9.09,,,5,51,,GRAND,40.054401,-105.899374,1998-05-27T00:00:00.0000000,,,,,,
5104045,LITTLE BEAVER CREEK RES,,A,RESERVOIR,RANCH CREEK,180941,10.68,,,5,51,,GRAND,39.948156,-105.761547,2019-03-22T10:34:10.0530000,,,,,,
5104046,MARYVALE RESERVOIR,"CORNERSTONE/GRAND PARK, RENDEZVOUS",A,RESERVOIR,FRASER RIVER,178386,,2005-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.932624,-105.789779,2016-05-07T10:24:28.5730000,,,,,,
5104047,NEVER SUMMER LAKE,,A,RESERVOIR,COLORADO RIVER,45730,283.81,1978-10-31T00:00:00.0000000,2015-10-31T00:00:00.0000000,5,51,,GRAND,40.294239,-105.857896,2018-10-11T15:52:22.2800000,,,,,,
5104048,NIELSEN RESERVOIR,,A,RESERVOIR,SAINT LOUIS CREEK,181304,1.29,1985-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.941196,-105.83301,2018-10-11T15:52:22.2800000,,,,,,
5104049,NORGREN RESERVOIR,,A,RESERVOIR,SAINT LOUIS CREEK,181304,1.33,1985-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,39.940152,-105.834027,2018-10-11T15:52:22.2800000,,,,,,
5104050,MELLAND POND,,N,RESERVOIR,FRASER RIVER,178386,23.23,,,5,51,,GRAND,39.91007,-105.773745,1988-01-22T00:00:00.0000000,,,,,,
5104051,SUN VALLEY RESERVOIR,,A,RESERVOIR,COLORADO RIVER,45730,281.45,1985-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.280677,-105.857054,2018-10-11T15:52:22.2800000,,,,,,
5104052,OURAY RESERVOIR NO 2,,A,RESERVOIR,COLORADO RIVER,45730,,2005-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.122054,-105.898152,2020-12-11T10:10:00.2430000,,,,,,
5104053,OURAY RESERVOIR NO 1,,A,RESERVOIR,COLORADO RIVER,45730,263.68,2005-10-31T00:00:00.0000000,2020-10-31T00:00:00.0000000,5,51,,GRAND,40.123444,-105.894333,2018-10-11T15:52:22.2800000,,,,,,
